40825: [40823, 40824.001349527665]
40826: [40824, 40825.1157219973]
40827: [40825, 40826.231106612686]
40828: [40826, 40826.96997300944]
40829: [40827, 40827.96997300944]
40830: [40828, 40829.085357624834]
40831: [40829, 40829.89541160594]
40832: [40830, 40831.01079622132]
40833: [40831, 40832.126180836705]
40834: [40832, 40832.8802294197]
40835: [40833, 40833.97638326586]
40836: [40835, 40835.09176788124]
40837: [40834, 40835.70107962213]
40838: [40835, 40836.80937921727]
40839: [40836, 40837.92476383266]
40840: [40837, 40838.81646423752]
40841: [40838, 40839.81646423752]
40842: [40840, 40840.931848852895]
40843: [40841, 40841.755735492574]
40844: [40842, 40842.82860998651]
40845: [40843, 40843.94399460189]
40846: [40844, 40844.73650472335]
40847: [40845, 40845.73650472335]
40848: [40846, 40846.85188933874]
40849: [40846, 40847.664642375166]
40850: [40847, 40848.77935222672]
40851: [40849, 40849.89473684211]
40852: [40849, 40850.45365950676]
40853: [40850, 40851.45365950676]
40854: [40851, 40852.56901352426]
40855: [40852, 40853.40274463007]
40856: [40854, 40854.50576770087]
40857: [40855, 40855.62112171837]
40858: [40856, 40856.5161097852]
40859: [40857, 40857.62947494033]
40860: [40858, 40858.74482895783]
40861: [40859, 40859.57020684169]
40862: [40860, 40860.64299920446]
40863: [40861, 40861.75835322196]
40864: [40861, 40862.680389817026]
40865: [40863, 40863.79256165473]
40866: [40864, 40864.90791567224]
40867: [40864, 40865.554693715196]
40868: [40866, 40866.66885441527]
40869: [40867, 40867.78420843278]
40870: [40868, 40868.55906921241]
40871: [40868, 40869.669649960226]
40872: [40869, 40870.785003977726]
40873: [40870, 40871.49940334129]
40874: [40872, 40872.61356404137]
40875: [40873, 40873.72891805887]
40876: [40873, 40874.341892534474]
40877: [40875, 40875.453875416075]
40878: [40876, 40876.56942463148]
40879: [40876, 40877.28697099382]
40880: [40878, 40878.40252020922]
40881: [40878, 40879.51806942463]
40882: [40880, 40880.372563005236]
40883: [40881, 40881.372563005236]
40884: [40881, 40882.488112220635]
40885: [40882, 40883.32287208749]
40886: [40882, 40884.3956252972]
40887: [40884, 40885.511174512605]
40888: [40886, 40886.58447802198]
40889: [40886, 40887.692994505494]
40890: [40888, 40888.80837912088]
40891: [40889, 40889.68758915835]
40892: [40890, 40890.76034236804]
40893: [40891, 40891.875891583455]
40894: [40891, 40892.62244412744]
40895: [40892, 40893.71849738469]
40896: [40893, 40894.834046600095]
40897: [40895, 40895.30337612934]
40898: [40896, 40896.41844983357]
40899: [40896, 40897.53399904898]
40900: [40898, 40898.428911079405]
40901: [40899, 40899.51830718022]
40902: [40900, 40900.63385639562]
40903: [40900, 40901.245839277224]
40904: [40900, 40902.34854969092]
40905: [40901, 40903.46409890632]
40906: [40901, 40904.42582417582]
40907: [40905, 40905.53021978022]
40908: [40906, 40906.645604395606]
40909: [40906, 40907.4635989011]
40910: [40908, 40908.55975274725]
40911: [40909, 40909.67513736264]
40912: [40909, 40910.456730769234]
40913: [40910, 40911.570054945056]
40914: [40912, 40912.68543956044]
40915: [40913, 40913.50412087912]
40916: [40914, 40914.62087912088]
40917: [40914, 40915.73626373626]
40918: [40916, 40916.51717032967]
40919: [40917, 40917.631868131866]
40920: [40918, 40918.74725274725]
40921: [40919, 40919.75881834215]
40922: [40920, 40920.87345679013]
40923: [40921, 40921.98897707231]
40924: [40921, 40922.83024691358]
40925: [40923, 40923.93694885362]
40926: [40924, 40925.0524691358]
40927: [40925, 40925.70061728395]
40928: [40926, 40926.81261022927]
40929: [40927, 40927.92813051147]
40930: [40928, 40928.73721340388]
40931: [40929, 40929.85229276896]
40932: [40930, 40930.967813051146]
40933: [40931, 40931.682098765436]
40934: [40932, 40932.79761904762]
40935: [40933, 40933.9131393298]
40936: [40934, 40934.73721340388]
40937: [40935, 40935.851410934745]
40938: [40936, 40936.96693121693]
40939: [40937, 40937.71031746032]
40940: [40938, 40938.82451499118]
40941: [40939, 40939.940035273365]
40942: [40940, 40940.776455026455]
40943: [40941, 40941.86552028219]
40944: [40942, 40942.98104056437]
40945: [40943, 40943.77777777778]
40946: [40944, 40944.891534391536]
40947: [40945, 40946.00705467372]
40948: [40946, 40946.90299823633]
40949: [40947, 40947.90299823633]
40950: [40947, 40949.01851851852]
40951: [40948, 40949.49514563107]
40952: [40950, 40950.598166127296]
40953: [40951, 40951.71359223301]
40954: [40952, 40952.78640776699]
40955: [40953, 40953.882416396984]
40956: [40954, 40954.9978425027]
40957: [40954, 40955.80852211435]
40958: [40955, 40956.88133764833]
40959: [40956, 40957.99676375405]
40960: [40958, 40959.07335490831]
40961: [40959, 40960.07335490831]
40962: [40960, 40961.188781014025]
40963: [40961, 40962.048004314995]
40964: [40962, 40963.16343042071]
40965: [40964, 40964.278856526435]
40966: [40964, 40965.06040992449]
40967: [40964, 40966.17313915857]
40968: [40966, 40967.288565264294]
40969: [40968, 40968.130528586844]
40970: [40968, 40969.24541531823]
40971: [40969, 40970.36084142395]
40972: [40971, 40971.13915857605]
40973: [40972, 40972.13915857605]
40974: [40972, 40973.25458468177]
40975: [40973, 40974.113807982736]
40976: [40975, 40975.228155339806]
40977: [40976, 40976.34358144552]
40978: [40976, 40976.956196581195]
40979: [40977, 40978.06730769231]
40980: [40978, 40979.18269230769]
40981: [40979, 40979.956196581195]
40982: [40981, 40981.069444444445]
40983: [40982, 40982.18482905983]
40984: [40982, 40983.0551994302]
40985: [40983, 40984.167735042734]
40986: [40984, 40985.28311965812]
40987: [40984, 40986.331655480986]
40988: [40987, 40987.40436241611]
40989: [40988, 40988.519574944075]
40990: [40989, 40989.31040268457]
40991: [40990, 40990.42449664429]
40992: [40991, 40991.539709172255]
40993: [40990, 40992.24252136752]
40994: [40993, 40993.35648148148]
40995: [40994, 40994.471866096865]
40996: [40995, 40995.297720797724]
40997: [40995, 40996.40455840456]
40998: [40996, 40997.51994301994]
40999: [40998, 40998.35256410256]
41000: [40998, 40999.46652421653]
41001: [40999, 41000.58190883191]
41002: [41001, 41001.54939393939]
41003: [41002, 41002.66333333333]
41004: [41003, 41003.77878787879]
41005: [41003, 41004.89333333333]
41006: [41005, 41006.00818181818]
41007: [41006, 41007.123636363634]
41008: [41007, 41008.020000000004]
41009: [41008, 41009.130909090905]
41010: [41009, 41010.24636363637]
41011: [41010, 41010.946363636365]
41012: [41011, 41012.01909090909]
41013: [41012, 41013.134545454544]
41014: [41013, 41013.94234404537]
41015: [41013, 41015.05671077505]
41016: [41014, 41016.17202268431]
41017: [41016, 41016.877126654064]
41018: [41017, 41017.94990548204]
41019: [41017, 41019.065217391304]
41020: [41019, 41019.70632183908]
41021: [41020, 41020.82183908046]
41022: [41021, 41021.937164750954]
41023: [41020, 41021.542253521126]
41024: [41022, 41022.65492957746]
41025: [41023, 41023.76995305165]
41026: [41024, 41024.53286384977]
41027: [41025, 41025.6220657277]
41028: [41026, 41026.73708920188]
41029: [41027, 41027.85211267606]
41030: [41028, 41028.964788732395]
41031: [41028, 41030.079812206575]
41032: [41030, 41031.06572769953]
41033: [41031, 41032.17605633803]
41034: [41032, 41033.2910798122]
41035: [41034, 41034.1103286385]
41036: [41034, 41035.18309859155]
41037: [41036, 41036.29812206573]
41038: [41036, 41037.19718309859]
41039: [41037, 41038.19718309859]
41040: [41038, 41039.312206572766]
41041: [41039, 41040.13181818182]
41042: [41041, 41041.204545454544]
41043: [41042, 41042.319696969695]
41044: [41042, 41043.21439393939]
41045: [41044, 41044.31060606061]
41046: [41045, 41045.42575757576]
41047: [41044, 41046.17121212121]
41048: [41046, 41047.28484848485]
41049: [41048, 41048.4]
41050: [41048, 41049.24015151515]
41051: [41049, 41050.24015151515]
41052: [41051, 41051.3553030303]
41053: [41050, 41052.16742424242]
41054: [41051, 41053.27954545454]
41055: [41054, 41054.3946969697]
41056: [41055, 41055.25461705595]
41057: [41056, 41056.25461705595]
41058: [41057, 41057.369771863116]
41059: [41058, 41058.18128734383]
41060: [41059, 41059.29155350353]
41061: [41060, 41060.4067083107]
41062: [41060, 41061.30296034763]
41063: [41062, 41062.40888104291]
41064: [41063, 41063.52403585008]
41065: [41064, 41064.40606060606]
41066: [41065, 41065.47878787879]
41067: [41066, 41066.59393939394]
41068: [41067, 41067.42337662338]
41069: [41068, 41068.51255411255]
41070: [41069, 41069.6277056277]
41071: [41070, 41070.700639752926]
41072: [41071, 41071.81667769689]
41073: [41072, 41072.93183322303]
41074: [41073, 41073.81998676373]
41075: [41074, 41074.93536289433]
41076: [41076, 41076.05051842047]
41077: [41076, 41076.650216450216]
41078: [41077, 41077.7645021645]
41079: [41078, 41078.87965367965]
41080: [41079, 41079.77662337662]
41081: [41080, 41080.77662337662]
41082: [41081, 41081.891774891774]
41083: [41082, 41082.55324675325]
41084: [41083, 41083.62597402597]
41085: [41084, 41084.74112554113]
41086: [41084, 41085.70432900433]
41087: [41086, 41086.81774891775]
41088: [41087, 41087.932900432905]
41089: [41088, 41088.707792207795]
41090: [41089, 41089.820346320346]
41091: [41090, 41090.9354978355]
41092: [41091, 41091.79004329004]
41093: [41092, 41092.90519480519]
41094: [41093, 41094.02034632035]
41095: [41093, 41094.789177489176]
41096: [41095, 41095.9025974026]
41097: [41096, 41097.01774891775]
41098: [41096, 41097.742424242424]
41099: [41097, 41098.85584415584]
41100: [41099, 41099.97099567099]
41101: [41100, 41100.820346320346]
41102: [41101, 41101.89307359308]
41103: [41102, 41103.00822510822]
41104: [41103, 41103.84891774892]
41105: [41102, 41104.94502164502]
41106: [41105, 41106.06017316018]
41107: [41106, 41106.629471635984]
41108: [41107, 41107.7435264182]
41109: [41108, 41108.85892830415]
41110: [41109, 41109.469016738716]
41111: [41110, 41110.58075601375]
41112: [41111, 41111.6961534198]
41113: [41112, 41112.408823855454]
41114: [41112, 41113.523888704134]
41115: [41114, 41114.639286110185]
41116: [41115, 41115.46280900122]
41117: [41116, 41116.46280900122]
41118: [41116, 41117.57820640727]
41119: [41118, 41118.67830617448]
41120: [41119, 41119.79237335107]
41121: [41120, 41120.90777075712]
41122: [41121, 41121.72320141891]
41123: [41121, 41122.8362709234]
41124: [41122, 41123.95166832946]
41125: [41124, 41124.88287681485]
41126: [41125, 41125.955620416105]
41127: [41126, 41127.07102230205]
41128: [41127, 41127.9686424188]
41129: [41128, 41129.07506361323]
41130: [41129, 41130.19046549918]
41131: [41130, 41130.8671606047]
41132: [41131, 41131.981664421495]
41133: [41132, 41133.09706630744]
41134: [41133, 41133.99289028589]
41135: [41134, 41135.107094746294]
41136: [41135, 41136.22249663224]
41137: [41135, 41137.050965424336]
41138: [41138, 41138.16591827571]
41139: [41138, 41139.28132016165]
41140: [41139, 41140.08509205209]
41141: [41140, 41141.08509205209]
41142: [41142, 41142.200493938035]
41143: [41142, 41142.944544229904]
41144: [41142, 41144.058599012125]
41145: [41144, 41145.17400089807]
41146: [41145, 41145.84440951953]
41147: [41146, 41146.95532105972]
41148: [41147, 41148.07072294567]
41149: [41148, 41148.88616631295]
41150: [41148, 41149.999614123095]
41151: [41150, 41151.11499131777]
41152: [41151, 41151.80864691753]
41153: [41152, 41152.89751801441]
41154: [41153, 41154.0128102482]
41155: [41154, 41154.84580384227]
41156: [41155, 41155.91860465116]
41157: [41156, 41157.03387259858]
41158: [41157, 41157.79176682692]
41159: [41158, 41158.90354567308]
41160: [41159, 41160.01893028846]
41161: [41159, 41160.58229665072]
41162: [41160, 41161.68851674641]
41163: [41162, 41162.803827751195]
41164: [41163, 41163.700478468905]
41165: [41163, 41164.796650717704]
41166: [41164, 41165.911961722486]
41167: [41165, 41166.71626794258]
41168: [41167, 41167.83157894736]
41169: [41168, 41168.94688995215]
41170: [41169, 41169.8437799043]
41171: [41170, 41170.94425837321]
41172: [41171, 41172.05956937799]
41173: [41172, 41172.72617056857]
41174: [41173, 41173.83988294314]
41175: [41174, 41174.95526755853]
41176: [41175, 41175.94272575251]
41177: [41176, 41176.94272575251]
41178: [41178, 41178.05811036789]
41179: [41178, 41178.80225752509]
41180: [41179, 41179.91680602006]
41181: [41180, 41181.03219063545]
41182: [41181, 41181.4765051395]
41183: [41182, 41182.4765051395]
41184: [41181, 41183.59177679882]
41185: [41184, 41184.59419475655]
41186: [41185, 41185.666853932584]
41187: [41186, 41186.78220973783]
41188: [41187, 41187.67209737828]
41189: [41188, 41188.67209737828]
41190: [41189, 41189.787453183526]
41191: [41190, 41190.59307116105]
41192: [41191, 41191.707303370786]
41193: [41192, 41192.82265917603]
41194: [41193, 41193.66423220973]
41195: [41194, 41194.778464419476]
41196: [41195, 41195.89382022472]
41197: [41196, 41196.71104868914]
41198: [41197, 41197.78370786517]
41199: [41198, 41198.89906367041]
41200: [41199, 41199.769850187266]
41201: [41200, 41200.769850187266]
41202: [41201, 41201.88520599251]
41203: [41202, 41202.8234082397]
41204: [41203, 41203.89606741573]
41205: [41204, 41205.011423220974]
41206: [41205, 41205.890479978785]
41207: [41206, 41207.003977724744]
41208: [41207, 41208.119331742244]
41209: [41208, 41209.00132590825]
41210: [41210, 41210.11508883585]
41211: [41211, 41211.23044285335]
41212: [41211, 41211.94033412888]
41213: [41212, 41212.94033412888]
41214: [41213, 41214.05568814638]
41215: [41214, 41214.89578361178]
41216: [41215, 41216.01034208432]
41217: [41216, 41217.12569610183]
41218: [41217, 41217.941660037126]
41219: [41218, 41219.054627419784]
41220: [41219, 41220.169981437284]
41221: [41220, 41220.895692883896]
41222: [41221, 41221.96835205992]
41223: [41222, 41223.08370786517]
41224: [41223, 41223.85993589743]
41225: [41224, 41224.975]
41226: [41225, 41226.09038461539]
41227: [41225, 41226.834615384614]
41228: [41227, 41227.94743589743]
41229: [41228, 41229.06282051282]
41230: [41229, 41229.88995215311]
41231: [41230, 41230.88995215311]
41232: [41231, 41232.005263157895]
41233: [41232, 41232.706698564594]
41234: [41232, 41233.82009569378]
41235: [41233, 41234.93540669857]
41236: [41235, 41235.763636363634]
41237: [41236, 41236.87990430622]
41238: [41237, 41237.995215311006]
41239: [41238, 41238.626936316694]
41240: [41238, 41239.73709122203]
41241: [41240, 41240.85240963856]
41242: [41240, 41241.580464716004]
41243: [41241, 41242.580464716004]
41244: [41242, 41243.69578313253]
41245: [41243, 41244.520654044754]
41246: [41245, 41245.63296041308]
41247: [41246, 41246.748278829604]
41248: [41247, 41247.58907056799]
41249: [41247, 41248.70288296041]
41250: [41248, 41249.81906196214]
41251: [41250, 41250.933734939754]
41252: [41251, 41252.00645438898]
41253: [41252, 41253.121772805505]
41254: [41253, 41253.976333907056]
41255: [41254, 41255.09079173838]
41256: [41255, 41256.206110154904]
41257: [41256, 41257.01936316695]
41258: [41258, 41258.13382099828]
41259: [41257, 41259.2491394148]
41260: [41259, 41260.030120481926]
41261: [41260, 41261.14586919105]
41262: [41261, 41262.26118760757]
41263: [41261, 41262.51333907057]
41264: [41263, 41263.61617900172]
41265: [41264, 41264.731497418245]
41266: [41265, 41265.707401032705]
41267: [41266, 41266.81884681583]
41268: [41267, 41267.934165232364]
41269: [41267, 41268.44148020654]
41270: [41268, 41269.53786574871]
41271: [41270, 41270.65318416523]
41272: [41270, 41271.55034423408]
41273: [41272, 41272.66351118761]
41274: [41272, 41273.77882960413]
41275: [41274, 41274.600688468156]
41276: [41275, 41275.714716006885]
41277: [41276, 41276.83003442341]
41278: [41277, 41277.68459552496]
41279: [41278, 41278.773666092944]
41280: [41279, 41279.88898450947]
41281: [41280, 41280.6285195277]
41282: [41281, 41281.70118074478]
41283: [41282, 41282.816530426884]
41284: [41283, 41283.61762034514]
41285: [41283, 41284.73115349682]
41286: [41285, 41285.84650317893]
41287: [41286, 41286.65667574932]
41288: [41287, 41287.770208901]
41289: [41288, 41288.885558583104]
41290: [41289, 41289.76385104451]
41291: [41289, 41290.87738419618]
41292: [41291, 41291.99273387829]
41293: [41292, 41292.729575163394]
41294: [41292, 41293.83578431373]
41295: [41294, 41294.950980392154]
41296: [41295, 41295.78431372549]
41297: [41296, 41296.89705882353]
41298: [41297, 41298.01225490196]
41299: [41298, 41298.757352941175]
41300: [41298, 41299.87336601307]
41301: [41300, 41300.9885620915]
41302: [41300, 41301.720588235294]
41303: [41302, 41302.83333333333]
41304: [41303, 41303.94852941176]
41305: [41304, 41304.76633986928]
41306: [41305, 41305.879084967324]
41307: [41306, 41306.99428104575]
41308: [41307, 41307.748366013075]
41309: [41308, 41308.861928104576]
41310: [41309, 41309.977124183]
41311: [41310, 41310.8463648834]
41312: [41311, 41311.95816186557]
41313: [41313, 41313.07338820302]
41314: [41313, 41313.800411522636]
41315: [41314, 41314.896776406036]
41316: [41315, 41316.01200274349]
41317: [41316, 41316.806927297665]
41318: [41317, 41317.920781893]
41319: [41318, 41319.036008230454]
41320: [41319, 41319.87448559671]
41321: [41320, 41320.96364883402]
41322: [41321, 41322.07887517147]
41323: [41322, 41322.74965706447]
41324: [41323, 41323.822359396436]
41325: [41324, 41324.93758573388]
41326: [41325, 41326.010288065845]
41327: [41326, 41327.124828532236]
41328: [41327, 41328.24005486969]
41329: [41328, 41328.3516886931]
41330: [41328, 41329.44787077827]
41331: [41330, 41330.56314243759]
41332: [41331, 41331.331864904554]
41333: [41332, 41332.331864904554]
41334: [41333, 41333.447136563875]
41335: [41333, 41334.27753303965]
41336: [41335, 41335.380323054334]
41337: [41336, 41336.49559471366]
41338: [41336, 41337.304698972104]
41339: [41338, 41338.416299559474]
41340: [41339, 41339.531571218795]
41341: [41340, 41340.531571218795]
41342: [41340, 41341.639500734214]
41343: [41342, 41342.754772393535]
41344: [41343, 41343.65124816446]
41345: [41344, 41344.747430249634]
41346: [41345, 41345.862701908954]
41347: [41346, 41346.68649045521]
41348: [41347, 41347.75917767988]
41349: [41348, 41348.87444933921]
41350: [41349, 41349.64684287812]
41351: [41350, 41350.64684287812]
41352: [41351, 41351.76211453744]
41353: [41352, 41352.56314243759]
41354: [41353, 41353.67767988252]
41355: [41354, 41354.79295154185]
41356: [41355, 41355.6093979442]
41357: [41356, 41356.6093979442]
41358: [41357, 41357.72466960352]
41359: [41358, 41358.83773861968]
41360: [41359, 41359.953010279]
41361: [41360, 41361.06828193832]
41362: [41361, 41361.841409691624]
41363: [41362, 41362.95447870778]
41364: [41364, 41364.06975036711]
41365: [41364, 41364.92804698972]
41366: [41365, 41366.042584434654]
41367: [41366, 41367.15785609398]
41368: [41367, 41368.042584434654]
41369: [41368, 41369.154185022024]
41370: [41369, 41370.26945668135]
41371: [41370, 41371.22099853157]
41372: [41371, 41372.29368575624]
41373: [41372, 41373.408957415566]
41374: [41373, 41374.25330396475]
41375: [41375, 41375.36784140969]
41376: [41376, 41376.483113069015]
41377: [41377, 41377.24522760646]
41378: [41378, 41378.35462555066]
41379: [41378, 41379.46989720999]
41380: [41379, 41380.293685756245]
41381: [41380, 41381.293685756245]
41382: [41381, 41382.408957415566]
41383: [41382, 41383.13031550069]
41384: [41383, 41384.24417009602]
41385: [41384, 41385.35939643347]
41386: [41385, 41385.787379972564]
41387: [41386, 41386.787379972564]
41388: [41387, 41387.90260631001]
41389: [41388, 41388.622770919064]
41390: [41389, 41389.718792866945]
41391: [41390, 41390.83401920439]
41392: [41391, 41391.94787379973]
41393: [41392, 41393.06310013717]
41394: [41394, 41394.17832647462]
41395: [41395, 41395.03703703704]
41396: [41395, 41396.15089163237]
41397: [41397, 41397.26611796982]
41398: [41397, 41398.15637860082]
41399: [41398, 41399.15637860082]
41400: [41400, 41400.27160493827]
41401: [41400, 41400.846867749424]
41402: [41401, 41401.962877030164]
41403: [41402, 41403.078112915704]
41404: [41403, 41403.93348801237]
41405: [41405, 41405.04872389791]
41406: [41405, 41406.16395978345]
41407: [41406, 41406.963650425365]
41408: [41407, 41408.07579273009]
41409: [41408, 41409.19102861562]
41410: [41409, 41409.97196261682]
41411: [41410, 41410.97196261682]
41412: [41411, 41412.08722741433]
41413: [41411, 41412.63966770509]
41414: [41412, 41413.71235721703]
41415: [41414, 41414.827622014534]
41416: [41415, 41415.60020768432]
41417: [41416, 41416.71339563863]
41418: [41417, 41417.828660436135]
41419: [41418, 41418.80692729767]
41420: [41418, 41419.920781893]
41421: [41420, 41421.036008230454]
41422: [41421, 41421.93278463649]
41423: [41422, 41423.04355281207]
41424: [41424, 41424.15877914952]
41425: [41424, 41424.969478738]
41426: [41425, 41426.0829903978]
41427: [41427, 41427.198216735254]
41428: [41427, 41427.999314128945]
41429: [41428, 41429.10836762688]
41430: [41429, 41430.223593964336]
41431: [41430, 41431.02572016461]
41432: [41431, 41432.128600823045]
41433: [41433, 41433.24382716049]
41434: [41433, 41434.021262002745]
41435: [41434, 41435.11728395062]
41436: [41436, 41436.232510288064]
41437: [41436, 41437.029835390946]
41438: [41438, 41438.10253772291]
41439: [41438, 41439.217764060355]
41440: [41439, 41440.02023319616]
41441: [41440, 41441.13134430727]
41442: [41441, 41442.24657064472]
41443: [41442, 41442.9914266118]
41444: [41444, 41444.102880658436]
41445: [41445, 41445.21810699589]
41446: [41445, 41446.00689655173]
41447: [41446, 41447.120689655174]
41448: [41448, 41448.235919540224]
41449: [41448, 41449.13590604027]
41450: [41449, 41450.24944071588]
41451: [41451, 41451.36465324385]
41452: [41452, 41452.13408779149]
41453: [41453, 41453.13408779149]
41454: [41454, 41454.249314128945]
41455: [41454, 41454.97777777778]
41456: [41456, 41456.080808080806]
41457: [41457, 41457.195959595956]
41458: [41457, 41458.02505050505]
41459: [41458, 41459.130909090905]
41460: [41459, 41460.24606060606]
41461: [41460, 41461.06469500924]
41462: [41462, 41462.137399876774]
41463: [41463, 41463.25261860751]
41464: [41463, 41463.98259088582]
41465: [41464, 41465.078853046594]
41466: [41466, 41466.19406041987]
41467: [41466, 41466.93906810036]
41468: [41467, 41468.04659498208]
41469: [41468, 41469.161802355346]
41470: [41469, 41469.98644485521]
41471: [41470, 41471.10104744301]
41472: [41472, 41472.21626617375]
41473: [41472, 41473.27440999537]
41474: [41474, 41474.3877834336]
41475: [41475, 41475.50300786673]
41476: [41475, 41475.75668202765]
41477: [41476, 41476.872811059904]
41478: [41477, 41477.988018433185]
41479: [41478, 41478.64516129032]
41480: [41479, 41479.75944700461]
41481: [41480, 41480.87465437788]
41482: [41481, 41481.708755760366]
41483: [41482, 41482.80921658986]
41484: [41483, 41483.92442396314]
41485: [41484, 41484.74377880184]
41486: [41485, 41485.81658986175]
41487: [41486, 41486.931797235025]
41488: [41487, 41487.81658986175]
41489: [41488, 41488.90506912442]
41490: [41490, 41490.02027649769]
41491: [41489, 41490.77142857143]
41492: [41491, 41491.8866359447]
41493: [41492, 41493.00184331797]
41494: [41493, 41493.856221198155]
41495: [41494, 41494.97050691245]
41496: [41495, 41496.08571428571]
41497: [41496, 41497.19447004608]
41498: [41498, 41498.26728110599]
41499: [41499, 41499.38248847926]
41500: [41499, 41499.903225806454]
41501: [41500, 41501.01474654378]
41502: [41501, 41502.12995391705]
41503: [41502, 41502.98986175115]
41504: [41503, 41504.10230414747]
41505: [41504, 41505.217511520736]
41506: [41505, 41506.0]
41507: [41506, 41507.0]
41508: [41508, 41508.11520737327]
41509: [41508, 41508.930875576036]
41510: [41509, 41510.042396313365]
41511: [41508, 41511.15760368663]
41512: [41511, 41511.67042889391]
41513: [41512, 41512.67042889391]
41514: [41513, 41513.785553047404]
41515: [41514, 41514.90237020316]
41516: [41515, 41516.01636568848]
41517: [41517, 41517.131489841995]
41518: [41517, 41517.848758465014]
41519: [41518, 41518.848758465014]
41520: [41519, 41519.96388261851]
41521: [41520, 41520.77603686636]
41522: [41521, 41521.88755760369]
41523: [41522, 41523.00276497696]
41524: [41523, 41523.892165898615]
41525: [41524, 41525.006451612906]
41526: [41525, 41526.12165898617]
41527: [41526, 41526.937327188934]
41528: [41527, 41528.05069124424]
41529: [41528, 41529.16589861751]
41530: [41528, 41529.35207373272]
41531: [41529, 41530.46543778802]
41532: [41530, 41531.58064516129]
41533: [41531, 41532.41658986175]
41534: [41533, 41533.52903225806]
41535: [41533, 41534.644239631336]
41536: [41534, 41535.76129032258]
41537: [41536, 41536.873732718894]
41538: [41536, 41537.98894009217]
41539: [41537, 41538.98894009217]
41540: [41539, 41540.10322580645]
41541: [41540, 41541.218433179725]
41542: [41541, 41541.91861471861]
41543: [41542, 41542.91861471861]
41544: [41543, 41544.03376623377]
41545: [41544, 41544.83405483406]
41546: [41545, 41545.90678210678]
41547: [41546, 41547.02193362193]
41548: [41547, 41547.84184704185]
41549: [41548, 41548.84184704185]
41550: [41549, 41549.956998557]
41551: [41550, 41550.80634920635]
41552: [41551, 41551.920346320345]
41553: [41553, 41553.035497835495]
41554: [41553, 41553.9308588064]
41555: [41553, 41555.0269286754]
41556: [41555, 41556.14192139738]
41557: [41555, 41556.9730713246]
41558: [41557, 41558.07933042213]
41559: [41558, 41559.194323144104]
41560: [41559, 41559.999272197965]
41561: [41560, 41561.11426491994]
41562: [41561, 41562.22925764192]
41563: [41563, 41563.05458515284]
41564: [41562, 41564.127365356624]
41565: [41564, 41565.242358078605]
41566: [41564, 41565.977438136826]
41567: [41566, 41567.09097525473]
41568: [41567, 41568.20596797671]
41569: [41567, 41569.032751091705]
41570: [41569, 41570.1288209607]
41571: [41570, 41571.24381368268]
41572: [41571, 41571.94832605531]
41573: [41572, 41573.037117903936]
41574: [41574, 41574.15211062591]
41575: [41574, 41575.19437420986]
41576: [41575, 41576.29740834387]
41577: [41577, 41577.412452591656]
41578: [41577, 41578.26706700379]
41579: [41578, 41579.26706700379]
41580: [41579, 41580.38211125158]
41581: [41580, 41580.963207547175]
41582: [41582, 41582.07264150943]
41583: [41583, 41583.18773584905]
41584: [41582, 41584.03863766457]
41585: [41584, 41585.1348025186]
41586: [41585, 41586.249856897535]
41587: [41585, 41586.99084144247]
41588: [41587, 41588.10417859187]
41589: [41588, 41589.219232970805]
41590: [41588, 41590.04235832856]
41591: [41589, 41591.156840297655]
41592: [41591, 41592.27189467659]
41593: [41591, 41592.98340011448]
41594: [41593, 41594.091013165424]
41595: [41594, 41595.20606754436]
41596: [41595, 41595.57663316582]
41597: [41596, 41596.57663316582]
41598: [41597, 41597.69221105528]
41599: [41598, 41598.528894472365]
41600: [41599, 41599.644472361804]
41601: [41599, 41600.76005025126]
41602: [41600, 41601.503768844224]
41603: [41601, 41602.503768844224]
41604: [41602, 41603.61934673367]
41605: [41603, 41604.462311557785]
41606: [41605, 41605.57537688442]
41607: [41606, 41606.69095477387]
41608: [41607, 41607.53327855382]
41609: [41608, 41608.53327855382]
41610: [41609, 41609.648315529994]
41611: [41609, 41610.0175879397]
41612: [41611, 41611.13065326633]
41613: [41612, 41612.246231155776]
41614: [41611, 41612.955555555556]
41615: [41613, 41614.0696969697]
41616: [41613, 41615.18484848485]
41617: [41615, 41616.184848484845]
41618: [41616, 41617.257575757576]
41619: [41617, 41618.37272727273]
41620: [41619, 41619.264646464646]
41621: [41620, 41620.264646464646]
41622: [41621, 41621.3797979798]
41623: [41622, 41622.19696969697]
41624: [41623, 41623.31313131313]
41625: [41624, 41624.42828282828]
41626: [41623, 41625.16732804233]
41627: [41624, 41626.16732804233]
41628: [41625, 41627.28240740741]
41629: [41628, 41628.11838624339]
41630: [41628, 41629.233465608464]
41631: [41630, 41630.348544973545]
41632: [41631, 41631.24272486773]
41633: [41631, 41632.357142857145]
41634: [41633, 41633.47222222222]
41635: [41633, 41634.26190476191]
41636: [41635, 41635.36970899471]
41637: [41636, 41636.48478835979]
41638: [41636, 41637.38161375661]
41639: [41637, 41638.482142857145]
41640: [41639, 41639.59722222222]
41641: [41639, 41640.35912698413]
41642: [41641, 41641.471560846556]
41643: [41642, 41642.58664021164]
41644: [41642, 41643.36706349206]
41645: [41644, 41644.46296296296]
41646: [41644, 41645.578042328045]
41647: [41645, 41646.27248677248]
41648: [41646, 41647.387566137564]
